903 603
        0.006733        -0.005033         0.004422
       -0.008217         0.017762        -0.014272
        0.010967         0.022987        -0.001509
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.007970        -0.001107         0.002707
       -0.002140        -0.008108         0.006752
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.014907        -0.008424        -0.015776
       -0.006110        -0.003271         0.010543
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.022911        -0.000003         0.004228
       -0.015557         0.007155         0.009429
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
       -0.010253        -0.014189         0.001877
       -0.001155        -0.012563        -0.002954
        0.001394         0.016623        -0.016583
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
       -0.001163        -0.002310         0.004187
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
       -0.025290        -0.003384        -0.005027
       -0.009490        -0.010041        -0.000458
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
       -0.010853         0.015579        -0.001848
        0.000983         0.001378         0.005240
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.003571        -0.006250        -0.014953
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
        0.000000         0.000000         0.000000
