  0.31294100   0.18543000  -0.02761100
  0.32138400   0.18800400   0.00336900
  0.32369200   0.18643200   0.00226500
  0.31113000   0.18564100   0.02843800
  0.31740700   0.18017400   0.03036300
  0.31765800   0.18003600  -0.02948700
  0.32294100   0.18683800   0.00341600
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00291000  -0.00086600  -0.00018200
 -0.00446200  -0.00085300  -0.00020600
 -0.00699100  -0.00026100   0.00046900
 -0.00577400  -0.00120400  -0.00041300
 -0.00663800   0.00029100   0.00004700
 -0.00699500  -0.00120500   0.00008400
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00534200  -0.00036200   0.00051500
 -0.00592000  -0.00143300   0.00045800
 -0.01113600  -0.00199900  -0.00014000
 -0.00850600  -0.00186200   0.00025000
 -0.01062600  -0.00157000   0.00055800
 -0.01372300  -0.00341700  -0.00211400
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00508100  -0.00170900  -0.00144700
 -0.00339000  -0.00160500  -0.00196300
 -0.00641800  -0.00207100  -0.00125400
 -0.01191200  -0.00314300  -0.00475000
 -0.01583700  -0.00294400  -0.00199100
 -0.01529800   0.00039800  -0.00258400
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00209400  -0.00120100  -0.00029000
 -0.00243200  -0.00100500  -0.00032800
 -0.00442700  -0.00110600  -0.00027700
 -0.00501300  -0.00136300  -0.00088300
 -0.00867300   0.00025900  -0.00037100
 -0.00695700  -0.00011400  -0.00034200
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00351000  -0.00097800  -0.00057900
 -0.00465600  -0.00245400  -0.00129300
 -0.00738500  -0.00346100  -0.00069800
 -0.00591400  -0.00439500  -0.00113500
 -0.00631900  -0.00337200  -0.00066400
 -0.00714700  -0.00709600  -0.00189200
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00523900  -0.00194000   0.00047300
 -0.00737900  -0.00380400  -0.00134300
 -0.01105800  -0.00292400   0.00230700
 -0.00821100  -0.00632300   0.00280300
 -0.00604000  -0.00233600  -0.00178500
 -0.00909200   0.00322300   0.02207400
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00563200  -0.00322400  -0.00242400
 -0.00352400  -0.00268300  -0.00366100
 -0.00819300  -0.00243700  -0.00593100
 -0.01380700  -0.00845000  -0.00849700
 -0.02583200  -0.00014700  -0.01368500
 -0.02360100   0.00256900  -0.01011700
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00223100  -0.00094600  -0.00134600
 -0.00273400  -0.00016900  -0.00083000
 -0.00531800  -0.00118700  -0.00081500
 -0.00609200  -0.00009900  -0.00275000
 -0.01028400   0.00086700  -0.00111300
 -0.00614900  -0.00514800  -0.00051800
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00273300  -0.00194700  -0.00027200
 -0.00336000  -0.00357700  -0.00141600
 -0.00813100  -0.00883500  -0.00422900
 -0.00409400  -0.00779800  -0.00021200
 -0.00669500  -0.01220100  -0.00171300
 -0.01029700  -0.02311500  -0.01311700
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00604000  -0.00324700  -0.00182200
 -0.00591000  -0.00309500  -0.00474500
 -0.01946700  -0.01132000  -0.00698100
 -0.01387300  -0.00833200  -0.00700100
  0.00029800  -0.00907000   0.02425900
 -0.03492800  -0.02013900  -0.04392200
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00497500  -0.00381700  -0.00498600
 -0.00209500   0.00010200  -0.00284900
 -0.01016900  -0.00077600  -0.01077100
 -0.01374100  -0.00446700  -0.01550100
 -0.03890000  -0.00036800  -0.02688100
 -0.02799200  -0.01671100   0.00235700
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00236000   0.00061400  -0.00200400
 -0.00187700  -0.00245400   0.00146500
 -0.00443700  -0.00406800  -0.00006100
 -0.00510600  -0.00609400   0.00411400
 -0.00875700  -0.00625800   0.00038600
 -0.00406100  -0.01415700   0.00122900
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00177500  -0.00437400   0.00131400
 -0.00221300  -0.00385800  -0.00059400
 -0.00584700  -0.00885200  -0.00522500
 -0.00323300  -0.00912700   0.00114300
 -0.00508200  -0.01805700  -0.00152600
 -0.00793500  -0.02469800  -0.01021700
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00464900  -0.00311900  -0.00323200
 -0.00128400  -0.00296800  -0.00283600
 -0.01077700  -0.01069000  -0.01541500
 -0.00616800  -0.01052800  -0.01084900
 -0.01663300  -0.03362000  -0.02495000
 -0.04913300  -0.02844800   0.00252300
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
 -0.00148600  -0.00127900  -0.00190900
 -0.00325400  -0.00323700   0.00618200
