    0.312941     0.185430    -0.027611
    0.321384     0.188004     0.003369
    0.323692     0.186432     0.002265
    0.311130     0.185641     0.028438
    0.317407     0.180174     0.030363
    0.317658     0.180036    -0.029487
    0.322941     0.186838     0.003416
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.002910    -0.000866    -0.000182
   -0.004462    -0.000853    -0.000206
   -0.006991    -0.000261     0.000469
   -0.005774    -0.001204    -0.000413
   -0.006638     0.000291     0.000047
   -0.006995    -0.001205     0.000084
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.005342    -0.000362     0.000515
   -0.005920    -0.001433     0.000458
   -0.011136    -0.001999    -0.000140
   -0.008506    -0.001862     0.000250
   -0.010626    -0.001570     0.000558
   -0.013723    -0.003417    -0.002114
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.005081    -0.001709    -0.001447
   -0.003390    -0.001605    -0.001963
   -0.006418    -0.002071    -0.001254
   -0.011912    -0.003143    -0.004750
   -0.015837    -0.002944    -0.001991
   -0.015298     0.000398    -0.002584
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.002094    -0.001201    -0.000290
   -0.002432    -0.001005    -0.000328
   -0.004427    -0.001106    -0.000277
   -0.005013    -0.001363    -0.000883
   -0.008673     0.000259    -0.000371
   -0.006957    -0.000114    -0.000342
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.003510    -0.000978    -0.000579
   -0.004656    -0.002454    -0.001293
   -0.007385    -0.003461    -0.000698
   -0.005914    -0.004395    -0.001135
   -0.006319    -0.003372    -0.000664
   -0.007147    -0.007096    -0.001892
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.005239    -0.001940     0.000473
   -0.007379    -0.003804    -0.001343
   -0.011058    -0.002924     0.002307
   -0.008211    -0.006323     0.002803
   -0.006040    -0.002336    -0.001785
   -0.009092     0.003223     0.022074
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.005632    -0.003224    -0.002424
   -0.003524    -0.002683    -0.003661
   -0.008193    -0.002437    -0.005931
   -0.013807    -0.008450    -0.008497
   -0.025832    -0.000147    -0.013685
   -0.023601     0.002569    -0.010117
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.002231    -0.000946    -0.001346
   -0.002734    -0.000169    -0.000830
   -0.005318    -0.001187    -0.000815
   -0.006092    -0.000099    -0.002750
   -0.010284     0.000867    -0.001113
   -0.006149    -0.005148    -0.000518
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.002733    -0.001947    -0.000272
   -0.003360    -0.003577    -0.001416
   -0.008131    -0.008835    -0.004229
   -0.004094    -0.007798    -0.000212
   -0.006695    -0.012201    -0.001713
   -0.010297    -0.023115    -0.013117
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.006040    -0.003247    -0.001822
   -0.005910    -0.003095    -0.004745
   -0.019467    -0.011320    -0.006981
   -0.013873    -0.008332    -0.007001
    0.000298    -0.009070     0.024259
   -0.034928    -0.020139    -0.043922
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.004975    -0.003817    -0.004986
   -0.002095     0.000102    -0.002849
   -0.010169    -0.000776    -0.010771
   -0.013741    -0.004467    -0.015501
   -0.038900    -0.000368    -0.026881
   -0.027992    -0.016711     0.002357
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000
   -0.002360     0.000614    -0.002004
   -0.001877    -0.002454     0.001465
   -0.004437    -0.004068    -0.000061
   -0.005106    -0.006094     0.004114
