2.761832281917941338e-03 -3.907716686102677972e-01 1.517380490968135882e-02
7.388504817559670736e-03 -3.506819359091867816e-01 5.271033180442467880e-03
-2.765040542384787550e-03 -3.907716283096435705e-01 1.517425292842993455e-02
-7.391369555379302507e-03 -3.506823031862665863e-01 5.271478117746142278e-03
-7.415236168648962380e-03 -3.763377152667019554e-01 -2.612451386773353371e-03
7.412077921210465971e-03 -3.763377529149426470e-01 -2.612493278827711807e-03
-1.397977639592789537e-06 -3.739860087206017814e-01 2.312819560144860429e-03
0.000000000000000000e+00 1.540051772433148613e-07 -1.165605456862920586e-07
0.000000000000000000e+00 -9.213521564042049833e-08 -1.165605456862920586e-07
0.000000000000000000e+00 -1.741796727942175743e-07 4.037863568300666467e-08
0.000000000000000000e+00 7.195759949104646925e-08 4.037863568300666467e-08
0.000000000000000000e+00 -1.008685774936050807e-08 -1.927424556895774393e-07
0.000000000000000000e+00 1.338322417967755486e-07 -1.927424556895774393e-07
-2.162499151819675719e-04 1.066476197059746788e-03 2.696220439311088741e-04
3.159145036467471217e-04 1.088512503568343521e-03 1.025672456149072332e-03
9.019552146876840459e-04 1.897477331325511359e-03 1.512510009172353094e-03
5.974942600398249143e-04 2.586112604019136577e-03 8.034113962594442802e-04
1.571658439828978225e-03 3.423521196648759025e-03 1.115919412791303682e-03
4.242461458683625258e-03 2.668512203739614643e-03 2.450252451329996799e-03
0.000000000000000000e+00 5.178388373249571757e-08 -1.165605456862920586e-07
0.000000000000000000e+00 -1.943533886393782389e-07 -1.165605456862920586e-07
0.000000000000000000e+00 1.136546253875717675e-07 4.037863568300666467e-08
0.000000000000000000e+00 -3.026057307486169335e-08 4.037863568300666467e-08
0.000000000000000000e+00 -1.123089311391415112e-07 -1.927424556895774393e-07
0.000000000000000000e+00 3.161016823377470474e-08 -1.927424556895774393e-07
-6.938501781672800111e-06 1.100077780315194382e-04 4.564784202366948510e-04
-1.649249606361022791e-03 -1.137495774967482633e-03 -1.811946698399527055e-03
-1.565263759321860277e-03 -1.261122180100537069e-03 -1.322866434352819136e-03
7.084309846252475652e-04 2.147041506437053784e-04 2.040503147215497106e-03
2.039435921777740432e-04 -6.362110253948410942e-04 7.336311304212693755e-04
-7.117798073664844891e-03 2.264271388826532270e-04 -2.208494536801000867e-03
0.000000000000000000e+00 -5.043428892002236460e-08 -1.165605456862920586e-07
0.000000000000000000e+00 9.349651249146280636e-08 -1.165605456862920586e-07
0.000000000000000000e+00 1.142865195340713712e-08 4.037863568300666467e-08
0.000000000000000000e+00 -1.324631438176470208e-07 4.037863568300666467e-08
0.000000000000000000e+00 1.755253673890874824e-07 -1.927424556895774393e-07
0.000000000000000000e+00 -7.060020363709682927e-08 -1.927424556895774393e-07
-5.264067440634329249e-04 -6.988346383348502128e-04 -1.453024891216951608e-03
3.973060377782475515e-05 -4.376799927352081204e-04 -1.882078202200247134e-03
-7.114490894902006889e-04 -2.265255110995056714e-04 -1.460803356382032276e-03
-2.841605756903379468e-03 -1.624335543510793635e-03 -4.277866068156950530e-03
-4.706104021682150883e-03 2.047074816972096600e-03 -2.242143841892755857e-03
-5.780129553872868746e-03 5.775656363994680423e-03 -3.236956680023534046e-03
0.000000000000000000e+00 -1.526680641751525117e-07 -1.165605456862920586e-07
0.000000000000000000e+00 -8.737262070788022292e-09 -1.165605456862920586e-07
0.000000000000000000e+00 -9.076611904705059092e-08 4.037863568300666467e-08
0.000000000000000000e+00 1.553594533648923015e-07 4.037863568300666467e-08
0.000000000000000000e+00 7.329159213395732862e-08 -1.927424556895774393e-07
0.000000000000000000e+00 -1.728339781993476662e-07 -1.927424556895774393e-07
-3.338037035038540507e-04 -1.755746705421501626e-04 -4.054197485946823523e-04
-8.396952435026646495e-04 9.838469103045967019e-04 -3.445262970031928739e-04
-5.312321544552182266e-04 2.373394690630992957e-03 -2.466104108249460755e-05
-1.732322591601083558e-03 2.013515575896474615e-03 -1.252750446995169568e-03
-7.101284354556026491e-04 5.380865799759272129e-03 -3.464444031136290169e-04
1.419313286321669670e-03 4.256348959444647070e-03 -4.660093189678632202e-05
0.000000000000000000e+00 1.540051772433148613e-07 -1.165605456862920586e-07
0.000000000000000000e+00 -9.213521564042049833e-08 -1.165605456862920586e-07
0.000000000000000000e+00 -1.741796727942175743e-07 4.037863568300666467e-08
0.000000000000000000e+00 7.195759949104646925e-08 4.037863568300666467e-08
0.000000000000000000e+00 -1.008685774936050807e-08 -1.927424556895774393e-07
0.000000000000000000e+00 1.338322417967755486e-07 -1.927424556895774393e-07
-5.039512841476165555e-04 1.017964398889132770e-03 2.090080794307489336e-05
5.180752643847854428e-04 1.525799736840232105e-04 1.229275083669852022e-03
2.963020987071909688e-03 2.037710164166458508e-03 3.171068357659043418e-03
1.571978631644148795e-03 2.518494763900319764e-04 6.140620409621234130e-04
4.769159742191033703e-03 4.117839185024316923e-03 1.129517714055688730e-03
8.588352184053878527e-03 1.033404516698118933e-02 7.979192192149844182e-03
0.000000000000000000e+00 5.178388373249571757e-08 -1.165605456862920586e-07
0.000000000000000000e+00 -1.943533886393782389e-07 -1.165605456862920586e-07
0.000000000000000000e+00 1.136546253875717675e-07 4.037863568300666467e-08
